,book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
7110,7111,4485966,4485966,4642546,33,1591842247,9781591842250.0,Geoff Colvin,2008.0,Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else,en-US,3.96,12511,816,201,656,3024,5118,4455
7111,7112,3122173,3122173,3153516,20,312947062,9780312947060.0,Sherrilyn Kenyon,2008.0,One Silent Night,eng,4.13,21869,750,183,994,4558,7546,10037
7112,7113,61906,61906,2792,45,743468406,9780743468400.0,Lois McMaster Bujold,1986.0,The Warrior's Apprentice,eng,4.29,15782,914,48,302,2284,7012,8314
7113,7114,2501453,2501453,2508818,3,Not Available,9789953890590.0,"أحلام مستغانمي, Ahlam Mosteghanemi",2003.0,عابر سرير,ara,3.64,11783,712,625,1281,3241,3294,3415
7114,7115,62103,62103,60356,6,805017224,9780805017230.0,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",1987.0,The Complete Phantom of the Opera,eng,4.29,13681,58,199,456,1923,3728,7446
7115,7116,295834,295834,581426,30,810993236,9780810993240.0,"Michael Buckley, Peter Ferguson",2005.0,The Unusual Suspects,en-US,4.22,17793,853,131,446,3074,6344,8514
7116,7117,174845,174845,168889,42,60608528,9780060608520.0,Dietrich Bonhoeffer,1939.0,Gemeinsames Leben,Not Available,4.29,12811,716,163,323,1876,4640,7091
7117,7118,228992,228992,3082278,33,345418484,9780345418490.0,Stephen R. Donaldson,1983.0,The White Gold Wielder,eng,4.01,14117,143,259,711,3255,5757,5587
7118,7119,203288,203288,2522719,35,345334310,9780345334310.0,Anne McCaffrey,1969.0,The Ship Who Sang,en-US,4.0,18613,337,173,902,4587,6687,6834
7119,7120,23168817,23168817,42713958,28,076537708X,9780765377080.0,"Liu Cixin, Joel Martinsen",2008.0,黑暗森林,eng,4.38,12476,1669,82,347,1664,5617,8850
7120,7121,11806716,11806716,13465100,25,1841499005,9781841499000.0,Mira Grant,2012.0,Blackout,eng,4.11,14819,1621,234,712,2803,6256,6802
7121,7122,9489502,9489502,14374946,48,1455500135,9781455500130.0,"Douglas Preston, Lincoln Child",2011.0,Cold Vengance,Not Available,4.09,13230,1222,88,495,3207,7071,5906
7122,7123,32443,32443,2200679,52,425153975,9780425153970.0,"Leigh Nichols, Dean Koontz",1981.0,The Eyes of Darkness,eng,3.85,14002,296,153,789,4451,5099,4269
7123,7124,47957,47957,2510727,22,451456726,9780451456720.0,Anne Bishop,1999.0,Heir to the Shadows,en-US,4.33,18541,556,207,563,2571,6074,11064
7124,7125,18134894,18134894,25474810,6,1492103748,9781492103740.0,Pepper Winters,2013.0,Not Available,eng,4.09,22331,2755,692,1343,3962,8034,11103
7125,7126,84844,84844,4648325,45,752815393,9780752815400.0,Tami Hoag,1996.0,Guilty as Sin (Deer Lake #2),eng,4.1,13575,284,86,374,2979,5613,5488
7126,7127,153007,153007,39896,19,044661002X,9780446610020.0,Jacqueline Carey,2006.0,Kushiel's Scion,en-GB,4.19,16358,539,111,553,2963,6277,7660
7127,7128,89185,89185,2926628,36,441010644,9780441010650.0,Alastair Reynolds,2001.0,Chasm City,eng,4.12,13802,599,80,421,2621,6448,5554
7128,7129,6791212,6791212,6995232,38,230744273,9780230744270.0,Martin Sixsmith,2009.0,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search",eng,3.65,7261,1583,659,1226,3265,4203,3266
7129,7130,438024,438024,379247,27,545010306,9780545010310.0,Jim Benton,2004.0,Let's Pretend This Never Happened (Dear Dumb Diary #1),Not Available,3.98,13347,592,583,1041,2806,3342,6317
7130,7131,1432370,1432370,1422905,34,786868910,9780786868920.0,Liz Murray,2010.0,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",en-US,4.19,12664,1952,146,369,2065,5600,6006
7131,7132,8315872,8315872,13165093,36,399157034,9780399157040.0,"J.D. Robb, Nora Roberts",2011.0,Treachery in Death,en-US,4.43,17289,1093,52,202,2023,6550,11111
7132,7133,17797253,17797253,24969951,22,345516532,9780345516530.0,Nancy Horan,2014.0,Under the Wide and Starry Sky,eng,3.57,12105,2512,333,1433,4648,5343,2432
7133,7134,13070346,13070346,18236513,10,Not Available,Not Available,Quinn Loftis,2011.0,Blood Rites ,eng,4.41,16421,851,169,399,2032,4853,10982
7134,7135,11908,11908,2453177,75,143039571,9780143039570.0,"Saul Bellow, Christopher Hitchens",1953.0,The Adventures of Augie March,Not Available,3.84,12830,824,421,1076,3112,4741,4396
7135,7136,18221931,18221931,25655088,7,Not Available,Not Available,Tijan,2013.0,Carter Reed,eng,4.03,26670,2325,675,1531,4739,9147,10672
7136,7137,47345,47345,813560,58,743225082,9780743225080.0,Tony Parsons,1999.0,Man and Boy,eng,3.55,11603,527,357,1256,4543,4643,2243
7137,7138,10115,10115,12852,30,330353829,9780330353820.0,Margaret George,1997.0,The Memoirs of Cleopatra,eng,4.17,14235,1045,234,591,2596,5424,7243
7138,7139,10503124,10503124,15408919,48,345505514,9780345505510.0,Steve Berry,2011.0,The Jefferson Key,en-US,3.88,13472,1138,207,819,3965,6250,4333
7139,7140,18339630,18339630,25892986,26,345808002,9780345808000.0,Miriam Toews,2014.0,All My Puny Sorrows,eng,3.93,11602,1981,280,894,2772,5425,4463
7140,7141,18339743,18339743,25893105,4,804138567,9780804138570.0,Miranda Beverly-Whittemore,2014.0,Bittersweet,eng,3.44,11544,1677,634,1651,4614,4839,2097
7141,7142,513367,513367,96418,34,553341030,9780553342540.0,John Gribbin,1984.0,In Search of Schrödinger's Cat : Quantum Physics And Reality,eng,4.0,12399,335,173,559,2914,5159,4564
7142,7143,62571,62571,3354329,37,765357054,9780765357050.0,F. Paul Wilson,1981.0,The Keep ,en-US,3.98,13211,531,219,721,3306,5180,5184
7143,7144,9798177,9798177,14688339,52,316101877,9780316101880.0,"James Patterson, Chris Tebbetts, Laura Park",2011.0,Not Available,eng,4.01,14178,1838,456,1010,2995,4301,6557
7144,7145,60929,60929,1008111,24,446603775,9780446603780.0,Octavia E. Butler,1987.0,Dawn,eng,4.1,13744,1533,165,576,2768,6481,6070
7145,7146,164323,164323,2888612,48,553383663,9780553383670.0,David A. Vise,2006.0,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",Not Available,3.81,11158,471,239,705,3257,4429,3184
7146,7147,3344411,3344411,1481990,86,1933633638,9781933633630.0,"Hans Fallada, Michael Hofmann, Geoff Wilkes",1947.0,Jeder stirbt für sich allein,eng,4.21,6838,2062,138,456,2110,6003,6738
7147,7148,24934065,24934065,44589645,33,698410424,9780698410430.0,Alwyn Hamilton,2016.0,Rebel of the Sands,eng,3.96,16789,4449,358,1143,4732,10038,7058
7148,7149,21618,21618,94590,34,441005667,9780441005670.0,Joe Haldeman,1997.0,Forever Peace ,en-US,3.73,14124,365,258,1079,4369,5569,3394
7149,7150,762064,762064,1899207,50,425178579,9780425178580.0,"J.D. Robb, Nora Roberts",2001.0,Betrayal in Death,eng,4.31,19215,594,45,238,2908,8085,10154
7150,7151,123632,123632,1715933,55,440351839,9780440351830.0,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",1964.0,Man and His Symbols,eng,4.18,12463,426,146,453,2237,4787,6002
7151,7152,625554,20178265,611921,8,159038363X,9781590383640.0,Gerald N. Lund,1994.0,"The Work and the Glory, Vol. 1: Pillar of Light",Not Available,4.28,12722,894,117,337,1951,4949,6901
7152,7153,7955881,7955881,11645576,16,545208858,9780545208860.0,Kazu Kibuishi,2010.0,Amulet: Book Three: The Cloud Searchers,eng,4.36,15936,934,91,297,2085,5056,8743
7153,7154,27276262,27276262,45476016,30,1501126229,9781501126220.0,Steven  Rowley,2016.0,Lily and the Octopus,eng,3.74,13667,3346,509,1379,4153,5885,4275
7154,7155,3447,3447,1144054,29,061870986X,9780618709860.0,Tim O'Brien,1994.0,In the Lake of the Woods,eng,3.78,12441,1156,292,1011,3584,5352,3419
7155,7156,6264710,6264710,6447962,45,312949820,9780312949820.0,"Lisa Kleypas, Rosalyn Landor",2009.0,Tempt Me at Twilight,eng,4.18,23125,1295,130,566,4230,9940,10190
7156,7157,12677913,12677913,16766265,31,1402798431,9781402798440.0,Colleen Houck,2012.0,Tiger's Destiny,eng,4.41,18503,2057,287,589,1994,4526,11989
7157,7158,372385,372385,14597614,51,440222702,9780440222700.0,Harlan Coben,1997.0,Back Spin,eng,3.96,14333,741,75,477,4064,7776,4627
7158,7159,73100,73100,1088958,46,380808080,Not Available,Susan Elizabeth Phillips,2000.0,This Heart of Mine,eng,4.12,21976,969,283,814,4336,8808,9675
7159,7160,13605727,13605727,19200600,14,1937053415,9781937053410.0,Jennifer L. Armentrout,2012.0,Elixir,Not Available,4.41,21974,1561,137,433,2606,6822,13483
7160,7161,17452179,17452179,24339901,47,571297889,9780571297890.0,Louise Doughty,2013.0,Apple Tree Yard,eng,3.71,10082,1588,520,1323,4134,5852,3841
7161,7162,136642,136642,6909481,53,2841873900,9782841873910.0,"Douglas Preston, Lincoln Child",2000.0,The Ice Limit,fre,3.97,12250,563,125,649,3626,5780,4885
7162,7163,17977710,17977710,25205902,40,Not Available,Not Available,Emma Chase,2014.0,Twisted,eng,4.04,24823,2532,334,1192,5016,10083,9455
7163,7164,8356487,8356487,13210545,27,316127191,9780316127200.0,Gail Carriger,2011.0,Heartless,eng,4.07,22670,2100,103,614,5028,10928,8207
7164,7165,389827,389827,379443,23,764200119,9780764200110.0,Janette Oke,1983.0,When Calls the Heart,en-US,4.19,13609,708,163,578,2648,4802,7304
7165,7166,18090061,18090061,21856269,18,62224859,9780062224860.0,Stephanie Evanovich,2013.0,Not Available,eng,3.44,9798,2098,782,2144,5172,4922,2876
7166,7167,133241,133241,3734,60,671870114,9780671870120.0,Julie Garwood,1993.0,Saving Grace,eng,4.25,19061,632,109,531,3261,6836,9756
7167,7168,7198269,7198269,7178698,47,312605382,9780312605380.0,Lisa Kleypas,2010.0,Married By Morning,eng,4.14,22830,1304,159,698,4458,9596,9703
7168,7169,30593,30593,1153252,90,1400041988,9781400041980.0,"Vladimir Nabokov, David Lodge",1953.0,Pnin,eng,3.9,11538,986,160,767,3348,5798,3934
7169,7170,76661,76661,891282,17,345322231,9780345322230.0,Piers Anthony,1987.0,"Being a Green Mother (Incarnations of Immortality, #5)",en-GB,3.95,15569,197,158,851,4028,5591,5358
7170,7171,3334563,3334563,6874450,20,1905294964,9781905294960.0,Cornelia Funke,1990.0,Inkheart,eng,4.17,14014,452,279,631,2516,4572,7217
7171,7172,537094,537094,13183177,163,1419176528,9781419176520.0,Nikolai Gogol,1842.0,Шинель,Not Available,4.12,12091,1073,134,558,2980,6382,6415
7172,7173,102030,102030,347050,52,4770019572,9784770019580.0,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",1935.0,宮本武蔵 Miyamoto Musashi,eng,4.43,9574,759,64,193,1218,3461,6808
7173,7174,6696465,6696465,6892105,16,545052424,9780545052430.0,Wendy Mass,2010.0,Finally,Not Available,4.19,13268,1114,185,600,2422,4663,7081
7174,7175,6398972,6398972,6587666,56,385532458,9780385532460.0,John Grisham,2008.0,Ford County,eng,3.56,13770,1759,546,1650,5336,5554,3186
7175,7176,93157,93157,3095060,269,140436030,9780140436040.0,Matthew      Lewis,1796.0,The Monk,eng,3.8,13633,1206,515,1340,4187,5869,4977
7176,7177,23281640,23281640,42819638,19,399168796,9780399168800.0,John Sandford,2015.0,Gathering Prey,Not Available,4.18,9757,1355,164,418,2138,6013,6211
7177,7178,17232261,17232261,23748550,32,345522028,9780345522020.0,Jamie Ford,2013.0,Songs of Willow Frost,eng,3.64,13645,2449,326,1184,4812,6218,2697
7178,7179,280366,280366,1127182,82,312340702,9780312340700.0,"Arnaldur Indriðason, Bernard Scudder",2000.0,Mýrin,eng,3.8,11803,1442,186,789,4502,7110,3448
7179,7180,28568,28568,473328,59,743437810,9780743437810.0,Jeffery Deaver,2003.0,The Vanished Man,en-US,4.08,13353,616,81,435,3019,6519,5426
7180,7181,12926804,12926804,15093617,12,399256156,9780399256160.0,Lynda Mullaly Hunt,2012.0,Not Available,eng,4.31,16058,2088,202,472,2102,5260,8982
7181,7182,324737,324737,315430,28,310211883,9780310211880.0,"Jim Cymbala, Dean Merrill",1997.0,"Fresh Wind, Fresh Fire",Not Available,4.24,11677,282,117,428,1903,3693,6101
7182,7183,12291438,12291438,17268041,18,62128027,9780062128030.0,Megan Shepherd,2013.0,The Madman’s Daughter,eng,3.69,17647,3298,713,1899,4898,6545,4953
7183,7184,16131072,16131072,21956607,35,316211222,9780316211220.0,"James Patterson, Howard Roughan",2013.0,Second Honeymoon,eng,3.89,11418,1207,127,701,3787,6323,3961
7184,7185,23355069,23355069,42911918,17,Not Available,Not Available,Samantha Young,2015.0,Hero,eng,4.1,21777,2501,345,982,4118,9523,9651
7185,7186,55352,55352,805035,12,786891122,9780786891120.0,George Carlin,1997.0,Brain Droppings,eng,4.11,13255,394,180,492,2538,5035,5655
7186,7187,8696,8696,525730,42,345371984,9780345371980.0,"Douglas Adams, Mark Carwardine",1990.0,Last Chance to See,Not Available,4.33,13860,845,95,339,2031,4916,8059
7187,7188,1653655,1653655,1648247,13,439903440,9780439903450.0,Gordon Korman,2008.0,Swindle,eng,3.94,13562,1154,283,907,3219,4640,5012
7188,7189,15786110,15786110,21505033,7,1596436239,9781596436240.0,Lucy Knisley,2013.0,Not Available,eng,3.89,13518,1678,581,826,2707,4874,4638
7189,7190,15832932,15832932,21569082,20,803739095,9780803739090.0,Huntley Fitzpatrick,2014.0,What I Thought Was True,eng,3.71,16390,1753,553,1547,5053,5707,4685
7190,7191,9528186,9528186,43302330,1,613321368X,9786133213680.0,Lambert M. Surhone,Not Available,Not Available,eng,4.46,11643,64,183,241,1299,2239,7681
7191,7192,10429037,10429037,14785454,16,62081861,9780062081860.0,Sara Shepard,2011.0,Ruthless,en-US,3.93,16885,906,338,1159,4400,5498,6474
7192,7193,18667976,18667976,26493639,19,399162178,9780399162180.0,Beatriz Williams,2014.0,The Secret Life of Violet Grant,eng,3.97,12825,1669,255,646,2882,6478,4445
7193,7194,37338,16087857,37227,23,425213617,9780425213610.0,Shayla Black,2007.0,Wicked Ties,en-US,3.97,22097,1360,682,1422,4908,8415,9043
7194,7195,47878,47878,46861,21,043984665X,9780439846650.0,Jenny Nimmo,2007.0,"Charlie Bone and the Beast (The Children of the Red King, # 6)",en-US,3.93,16397,264,271,970,4251,5490,5821
7195,7196,27406436,27406436,47453830,18,Not Available,Not Available,Vi Keeland,2016.0,The Baller: A Down and Dirty Football Novel,eng,4.13,17375,2309,299,726,3616,8891,8837
7196,7197,22055280,22055280,39923827,25,765336413,9780765336420.0,Brian Staveley,2015.0,The Providence of Fire,eng,4.16,11629,849,73,370,2129,6172,5357
7197,7198,51985,51985,2376452,78,300115466,9780300115470.0,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",1946.0,L'Existentialisme est un humanisme ,en-GB,3.96,12493,569,228,704,3403,5788,4932
7198,7199,15451058,15451058,44904964,21,679456201,9780679456210.0,Gloria Steinem,2015.0,My Life on the Road,eng,4.08,15997,2554,345,542,2967,7549,6449
7199,7200,7696135,7696135,10377870,15,159184312X,9781591843120.0,Scott Belsky,2010.0,Not Available,Not Available,3.94,13229,320,333,823,3220,4277,5028
7200,7201,6609864,6609864,6803831,22,61767603,9780061767610.0,Lauren Conrad,2010.0,Sugar and Spice,en-US,3.53,14901,756,417,1874,5804,4558,3293
7201,7202,17830559,17830559,24946137,16,Not Available,Not Available,Katy Evans,2013.0,Not Available,eng,4.31,25386,1831,286,863,3452,7360,14158
7202,7203,11227043,11227043,16152938,7,Not Available,Not Available,Kristen Ashley,2011.0,Not Available,eng,4.5,26940,1531,122,357,2108,7938,16837
7203,7204,342994,342994,1773894,116,439643635,9780439643630.0,"Hans Christian Andersen, Rachel Isadora",1845.0,Den Lille Pige med Svovlstikkerne,eng,4.08,16478,551,338,794,3445,5501,7421
7204,7205,95643,95643,92181,25,156031566,9780156031560.0,Rory Stewart,2004.0,The Places In Between,en-US,3.88,11445,1274,222,786,2822,4500,3604
7205,7206,24611454,24611454,43635283,41,425280101,9780425280100.0,Nora Roberts,2015.0,Stars of Fortune,eng,4.0,12822,1597,627,922,3575,6460,7303
7206,7207,13425393,13425393,18907326,20,62123742,9780062123750.0,Justin Halpern,2012.0,Not Available,Not Available,3.79,12554,1669,281,1019,4386,6063,3904
7207,7208,16342,16342,2728434,170,425205967,9780425205970.0,Agatha Christie,1959.0,Cat Among the Pigeons,eng,3.82,17221,795,103,954,6237,7790,4859
7208,7209,15786792,18730321,21506045,41,385535309,9780385535300.0,Edward Rutherfurd,2013.0,Paris,eng,3.95,8441,1944,246,670,3037,5826,4406
7209,7210,77995,26530372,75319,61,486270645,9780486270650.0,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,eng,3.94,11688,369,161,752,3542,5232,4679
7210,7211,84786,84786,449521,86,446694258,9780446694250.0,Michael Connelly,1999.0,Void Moon,eng,3.95,14090,674,137,641,4052,6880,4866
7211,7212,34057,34057,1105754,474,543895882,9780543895880.0,Rudyard Kipling,1897.0,Captains Courageous,eng,3.88,14823,608,304,927,4334,5651,5119
7212,7213,168571,168571,162784,32,Not Available,9780425208850.0,John Sandford,1990.0,Not Available,eng,3.99,14690,575,128,610,3720,7127,5103
7213,7214,31333,31333,2925978,36,8466302204,9788466302200.0,Anne Rice,1997.0,Violin,eng,3.26,14911,499,1447,2676,5236,3776,3012
7214,7215,25527908,29243722,45315154,36,1250076420,9781250076430.0,Sharon Guskin,2016.0,The Forgetting Time,eng,3.79,8457,2161,189,926,4626,7498,3593
7215,7216,809849,809849,795790,63,141694737X,9781416947370.0,Rod Campbell,Not Available,Not Available,Not Available,4.25,16432,429,199,569,2705,4664,8702
7216,7217,13618,13618,6791,35,1421501708,9781421501700.0,"Tsugumi Ohba, Takeshi Obata",2004.0,デスノート #3 (Desu Nōto) Gekisō (激走),eng,4.42,18012,619,61,273,1970,6141,10710
7217,7218,11309018,11309018,16236911,37,399256180,9780399256190.0,John Flanagan,2011.0,The Lost Stories,eng,4.27,15816,842,123,564,2785,5818,9374
7218,7219,15738951,15738951,21423965,7,Not Available,Not Available,Lee Child,2012.0,"Deep Down (Jack Reacher, #16.5)",en-US,3.87,9916,701,254,955,4018,5589,4636
7219,7220,10947600,10947600,13329559,14,1921794097,9781921794090.0,Hannah Harrington,2011.0,Saving June,eng,3.97,14867,1489,425,954,3358,5384,6117
7220,7221,23398806,23398806,25004816,63,451475496,9780451475500.0,M.J. Arlidge,2014.0,Eeny Meeny,eng,3.88,8498,2345,298,932,3794,6563,4631
7221,7222,15513156,15513156,21169646,19,1250003334,9781250003330.0,Anna Banks,2013.0,Not Available,eng,4.0,19216,1834,239,1075,4336,7430,7288
7222,7223,7830126,7830126,10890594,42,553807722,9780553807720.0,Dean Koontz,2010.0,What the Night Knows,eng,3.74,13873,1571,461,1285,4395,5865,4100
7223,7224,16174197,16174197,22023268,14,Not Available,Not Available,Kitty French,2012.0,Knight & Play,eng,4.04,24297,1443,485,1260,4742,8959,9651
7224,7225,18405221,18405221,26039753,29,Not Available,Not Available,Anthony  Ryan,2015.0,Queen of Fire,eng,3.64,11985,915,359,1377,4194,4927,3056
7225,7226,404223,404223,2177176,34,345418468,9780345418460.0,Stephen R. Donaldson,1979.0,The Wounded Land,Not Available,3.96,14549,190,289,770,3613,6025,5418
7226,7227,249042,249042,1258333,49,679736395,9780679736390.0,William Styron,1990.0,Darkness Visible: A Memoir of Madness,Not Available,4.04,13396,1118,160,746,2981,5607,5615
7227,7228,13057939,13057939,18223133,34,1451657706,9781451657710.0,Vaddey Ratner,2012.0,In the Shadow of the Banyan,Not Available,4.04,12946,2134,219,633,2599,5909,5083
7228,7229,9858488,9858488,14749689,16,374379939,9780374379930.0,Jack Gantos,2011.0,Not Available,eng,3.72,15877,2996,570,1393,4440,5752,4277
7229,7230,6611038,6611038,6805023,19,1439147973,9781439147980.0,Jennifer Estep,2010.0,Spider's Bite,eng,3.87,24192,1836,695,1709,5993,9799,8128
7230,7231,123845,123845,1472936,36,486277909,9780486277900.0,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,en-US,4.14,14484,282,154,542,2653,5092,6276
7231,7232,70241,70241,68058,81,312420331,9780312420340.0,J.G. Ballard,1973.0,Crash,en-CA,3.58,13217,925,825,1804,3900,5091,3567
7232,7233,769016,769016,2738870,61,380811960,9780380811960.0,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",1979.0,How to Talk So Teens Will Listen and Listen So Teens Will Talk,en-US,4.24,10931,1547,114,414,1989,4997,6452
7233,7234,294951,294951,286201,16,879101369,9780879101370.0,"Joseph Stein, Jerry Bock, Sheldon Harnick",1964.0,Fiddler On the Roof: Based on Sholom Aleichem's Stories,eng,4.2,14049,62,210,529,2360,4195,6847
7234,7235,17607848,17607848,24566340,24,1459245954,9781459245950.0,Sylvia Day,2013.0,Afterburn,eng,3.97,17821,1159,279,1025,4490,7619,6691
